VGNKennung;VAGKennung;Haltestellenname;Ort;longitude;latitude;GlobalID;Betriebszweig;Dataprovider
2363;HEIMGA;Heimgartenstraße;Fürth;105844256;492913363;de:9563:2363:0:2;B;VAG
2364;F-HEUW;Heuweg;Fürth;105833843;492937203;de:9563:2364:0:1;B;VAG
2364;F-HEUW;Heuweg;Fürth;105833170;492937478;de:9563:2364:0:2;B;VAG
2365;C-STUT;Conrad-Stutz-Weg;Fürth;105827993;492942779;de:9563:2365:0:1;B;VAG
2365;C-STUT;Conrad-Stutz-Weg;Fürth;105828295;492941968;de:9563:2365:0:2;B;VAG
2366;MUEHLT;Mühltalstraße;Fürth;105810558;492954355;de:9563:2366:0:1;B;VAG
2366;MUEHLT;Mühltalstraße;Fürth;105810140;492953874;de:9563:2366:0:2;B;VAG
2366;MUEHLT;Mühltalstraße;Fürth;105810140;492953874;de:9563:2366:0:3;B;VAG
2368;VA-BRU;Vacher Brücke;Vach;105752041;493044884;de:9563:2368:1:1;B;VAG
2368;VA-BRU;Vacher Brücke;Vach;105751710;493042606;de:9563:2368:1:2;B;VAG
2368;VA-BRU;Vacher Brücke;Vach;105748981;493043923;de:9563:2368:1:3;B;VAG
2368;VA-BRU;Vacher Brücke;Vach;105749737;493043408;de:9563:2368:1:4;B;VAG
2368;VA-BRU;Vacher Brücke;;105752621;493041788;de:9563:2368:1:5;B;VAG
2369;TAUBEN;Taubenweg;Fürth;105823687;492936722;de:9563:2369:0:1;B;VAG
2370;LUCAS-;Lukas-Cranach-Straße;Fürth;105829098;492933962;de:9563:2370:0:1;B;VAG
2370;LUCAS-;Lukas-Cranach-Straße;Fürth;105829098;492933962;de:9563:2370:0:2;B;VAG
2371;EIG-HE;Eigenes Heim;Fürth;105815073;492930543;de:9563:2371:23:1;B;VAG
2372;RIEMEN;Riemenschneiderstr.;Fürth;105829431;492928441;de:9563:2372:0:1;B;VAG
2372;RIEMEN;Riemenschneiderstr.;Fürth;105826561;492927507;de:9563:2372:0:2;B;VAG
2372;RIEMEN;Riemenschneiderstr.;Fürth;105826561;492927507;de:9563:2372:0:3;B;VAG
2373;FELDST;Feldstraße;Fürth;105829458;492924184;de:9563:2373:0:1;B;VAG
2373;FELDST;Feldstraße;Fürth;105828714;492923593;de:9563:2373:0:2;B;VAG
2374;RO-KO-;Robert-Koch-Straße;Fürth;105825019;492911454;de:9563:2374:0:1;B;VAG
2374;RO-KO-;Robert-Koch-Straße;Fürth;105823519;492910506;de:9563:2374:0:2;B;VAG
2375;HENEL;J-Henle-Str/Klinikum;Fürth;105817566;492903969;de:9563:2375:0:1;B;VAG
2375;HENEL;J-Henle-Str/Klinikum;Fürth;105817047;492903008;de:9563:2375:0:2;B;VAG
2376;PFEIFE;Pfeiferstraße;Fürth;105816378;492852145;de:9563:2376:0:2;B;VAG
2377;RUHSTE;Ruhsteinweg;Unterfarrnbach;105758590;492900069;de:9563:2377:0:1;B;VAG
2377;RUHSTE;Ruhsteinweg;Unterfarrnbach;105757124;492901566;de:9563:2377:0:2;B;VAG
2378;FALK-S;Falkenstraße;Unterfarrnbach;105742849;492912085;de:9563:2378:0:1;B;VAG
2378;FALK-S;Falkenstraße;Unterfarrnbach;105742588;492911564;de:9563:2378:0:2;B;VAG
2379;LUEBEC;Lübecker Straße;Unterfarrnbach;105727825;492918732;de:9563:2379:0:1;B;VAG
2379;LUEBEC;Lübecker Straße;Unterfarrnbach;105729113;492917496;de:9563:2379:0:2;B;VAG
2379;LUEBEC;Lübecker Straße;Unterfarrnbach;105727825;492918732;de:9563:2379:0:3;B;VAG
2380;UNTFAH;Unterfarrnb Heidestr;Unterfarrnbach;105716516;492929801;de:9563:2380:0:1;B;VAG
2380;UNTFAH;Unterfarrnb Heidestr;Unterfarrnbach;105718020;492929595;de:9563:2380:0:2;B;VAG
2381;UNTFAS;Unterfarrnb. Schule;Unterfarrnbach;105658509;492922660;de:9563:2381:0:1;B;VAG
2381;UNTFAS;Unterfarrnb. Schule;Unterfarrnbach;105658107;492921822;de:9563:2381:0:2;B;VAG
2382;HAFENS;Hafenstraße;Unterfarrnbach;105641085;492929114;de:9563:2382:0:1;B;VAG
2382;HAFENS;Hafenstraße;Unterfarrnbach;105644443;492926615;de:9563:2382:0:2;B;VAG
2383;HANSAS;Hansastraße;Fürth;105725501;492906304;de:9563:2383:0:1;B;VAG
2383;HANSAS;Hansastraße;Fürth;105725364;492904203;de:9563:2383:0:2;B;VAG
2383;HANSAS;Hansastraße;Fürth;105722500;492904079;de:9563:2383:0:3;B;VAG
2383;HANSAS;Hansastraße;Fürth;105721591;492904615;de:9563:2383:0:4;B;VAG
2383;HANSAS;Hansastraße;Fürth;105720412;492906180;de:9563:2383:0:5;B;VAG
2383;HANSAS;Hansastraße;Fürth;105725501;492906304;de:9563:2383:0:6;B;VAG
2384;LEIBNI;Leibnizstraße;Fürth;105719440;492855200;de:9563:2384:0:1;B;VAG
2384;LEIBNI;Leibnizstraße;Fürth;105720825;492856100;de:9563:2384:0:2;B;VAG
2386;HARDSO;Hard-/Soldnerstraße;Fürth;105733372;492840152;de:9563:2386:23:1;B;VAG
2386;HARDSO;Hard-/Soldnerstraße;Fürth;105734647;492840651;de:9563:2386:23:2;B;VAG
2386;HARDSO;Hard-/Soldnerstraße;Fürth;105729196;492837920;de:9563:2386:23:3;B;VAG
2388;ATZ-MI;Atzenhof Milchhaus;Atzenhof;105708604;493020736;de:9563:2388:0:2;B;VAG
2389;BRESLA;Breslauer Straße;Fürth;105745760;492901085;de:9563:2389:0:1;B;VAG
2389;BRESLA;Breslauer Straße;Fürth;105751219;492858504;de:9563:2389:0:2;B;VAG
2389;BRESLA;Breslauer Straße;Fürth;105745760;492901085;de:9563:2389:0:3;B;VAG
2390;HF;Hardhöhe;Fürth;105722006;492849536;de:9563:2390:11:1;U;VAG
2390;HF;Hardhöhe;Fürth;105722006;492849536;de:9563:2390:11:2;U;VAG
2390;HF;Hardhöhe;Fürth;105722140;492848468;de:9563:2390:23:6;B;VAG
2390;HF;Hardhöhe;Fürth;105722356;492849296;de:9563:2390:23:7;B;VAG
2391;BERL-F;Berlinstraße;Fürth;105817775;492833963;de:9563:2391:0:1;B;VAG
2391;BERL-F;Berlinstraße;Fürth;105816930;492833853;de:9563:2391:0:2;B;VAG
2393;ANNABG;Am Annaberg;Fürth;105657775;492902360;de:9563:2393:0:1;B;VAG
2394;HARD-W;Hardhöhe Wende;Fürth;105717856;492851996;de:9563:2394:0:1;B;VAG
2395;MANFRS;Manfred-Roth-Straße;Fürth;105648199;492859664;de:9563:2395:0:1;B;VAG
2397;DIETSS;Dieter-Streng-Straße;Fürth;105646392;492849224;de:9563:2397:0:1;B;VAG
2398;AMGRWE;Am Grünen Weg;Fürth;105700288;492907368;de:9563:2398:0:1;B;VAG
2447;LUDW-B;Ludwigbrücke;Fürth;105929798;492847929;de:9563:2447:0:1;B;VAG
2447;LUDW-B;Ludwigbrücke;Fürth;105929731;492848834;de:9563:2447:0:2;B;VAG
2449;WEIGMA;Weigmannstraße;Poppenreuth/FÜ;110100321;492829033;de:9563:2449:0:1;B;VAG
2449;WEIGMA;Weigmannstraße;Poppenreuth/FÜ;110100307;492829980;de:9563:2449:0:2;B;VAG
2450;HERMAN;Hermannstädter Str.;Poppenreuth/FÜ;110115620;492837094;de:9563:2450:0:1;B;VAG
2450;HERMAN;Hermannstädter Str.;Poppenreuth/FÜ;110116530;492836847;de:9563:2450:0:2;B;VAG
2451;POPPEN;Poppenreuth;Poppenreuth/FÜ;110057279;492853725;de:9563:2451:0:1;B;VAG
2451;POPPEN;Poppenreuth;Poppenreuth/FÜ;110056751;492854452;de:9563:2451:0:2;B;VAG
2452;STEINF;Steinfeldweg;Fürth;110045298;492857515;de:9563:2452:0:1;B;VAG
2452;STEINF;Steinfeldweg;Fürth;110044340;492857721;de:9563:2452:0:2;B;VAG
2453;STRUDE;Strudelweg;Poppenreuth/FÜ;110036145;492851156;de:9563:2453:0:1;B;VAG
2453;STRUDE;Strudelweg;Poppenreuth/FÜ;110035221;492849289;de:9563:2453:0:2;B;VAG
2454;KARL-B;Karl-Bröger-Straße;Poppenreuth/FÜ;110048010;492839525;de:9563:2454:0:1;B;VAG
2454;KARL-B;Karl-Bröger-Straße;Poppenreuth/FÜ;110046722;492839579;de:9563:2454:0:2;B;VAG
2455;SCHILF;Schilfweg;Fürth;110030624;492832164;de:9563:2455:0:1;B;VAG
2455;SCHILF;Schilfweg;Fürth;110029653;492833315;de:9563:2455:0:2;B;VAG
2456;WIESEN;Wiesenstraße;Fürth;110015638;492838687;de:9563:2456:0:1;B;VAG
2456;WIESEN;Wiesenstraße;Fürth;110015233;492839552;de:9563:2456:0:2;B;VAG
2457;AMKAVI;Am Kavierlein;Fürth;110002365;492845663;de:9563:2457:0:1;B;VAG
2457;AMKAVI;Am Kavierlein;Fürth;110002822;492846103;de:9563:2457:0:2;B;VAG
2458;POPP-S;Poppenreuther Straße;Fürth;105949260;492849138;de:9563:2458:0:1;B;VAG
2458;POPP-S;Poppenreuther Straße;Fürth;105948838;492849742;de:9563:2458:0:2;B;VAG
2459;FRIEDH;Friedhof;Fürth;105948608;492905040;de:9563:2459:0:1;B;VAG
2459;FRIEDH;Friedhof;Fürth;105948474;492905082;de:9563:2459:0:2;B;VAG
2460;FRIEDN;Friedhof Nordeingang;Fürth;105937498;492918416;de:9563:2460:0:1;B;VAG
2460;FRIEDN;Friedhof Nordeingang;Fürth;105936197;492918718;de:9563:2460:0:2;B;VAG
2461;SEEACK;Seeackerstraße;Fürth;105924982;492932013;de:9563:2461:0:1;B;VAG
2461;SEEACK;Seeackerstraße;Fürth;105923559;492932163;de:9563:2461:0:2;B;VAG
2461;SEEACK;Seeackerstraße;Fürth;105924067;492934442;de:9563:2461:0:3;B;VAG
2461;SEEACK;Seeackerstraße;Fürth;105924401;492934140;de:9563:2461:0:4;B;VAG
2462;KRONAC;Kronacher Straße;Fürth;105938227;492936304;de:9563:2462:0:1;B;VAG
2462;KRONAC;Kronacher Straße;Fürth;105937670;492938713;de:9563:2462:0:2;B;VAG
2462;KRONAC;Kronacher Straße;Fürth;105938230;492938549;de:9563:2462:0:3;B;VAG
2462;KRONAC;Kronacher Straße;Fürth;105937697;492938672;de:9563:2462:0:4;B;VAG
2463;R-SCHI;Rudolf-Schiestl-Str.;Fürth;105953226;492935871;de:9563:2463:0:1;B;VAG
2464;STORCH;Storchenstraße;Fürth;105943749;492926307;de:9563:2464:0:1;B;VAG
2464;STORCH;Storchenstraße;Fürth;105942545;492925338;de:9563:2464:0:2;B;VAG
2464;STORCH;Storchenstraße;Fürth;105942284;492925557;de:9563:2464:0:3;B;VAG
2465;STADIO;Sportpark Ronhof;Ronhof;105952769;492911468;de:9563:2465:0:1;B;VAG
2465;STADIO;Sportpark Ronhof;Ronhof;105951846;492911357;de:9563:2465:0:2;B;VAG
2466;ALTERE;Alte Reutstraße;Ronhof;110002770;492903612;de:9563:2466:0:1;B;VAG
2466;ALTERE;Alte Reutstraße;Ronhof;110001782;492903516;de:9563:2466:0:2;B;VAG
2467;FLURST;Flurstraße;Fürth;110008754;492857432;de:9563:2467:0:1;B;VAG
2467;FLURST;Flurstraße;Fürth;110007913;492857364;de:9563:2467:0:2;B;VAG
2468;POPP-B;Poppenreuther Brücke;Poppenreuth/FÜ;110014865;492852585;de:9563:2468:0:1;B;VAG
2468;POPP-B;Poppenreuther Brücke;Poppenreuth/FÜ;110014275;492853958;de:9563:2468:0:2;B;VAG
2469;HA-VOG;Hans-Vogel-Straße;Poppenreuth/FÜ;110028516;492858449;de:9563:2469:0:1;B;VAG
2469;HA-VOG;Hans-Vogel-Straße;Poppenreuth/FÜ;110027997;492856938;de:9563:2469:0:2;B;VAG
2470;DIES-F;Dieselstraße;Fürth;110025158;492909627;de:9563:2470:0:1;B;VAG
2470;DIES-F;Dieselstraße;Fürth;110024963;492909833;de:9563:2470:0:2;B;VAG
2471;IM-STO;Im Stöckig;Ronhof;110028404;492919536;de:9563:2471:0:1;B;VAG
2471;IM-STO;Im Stöckig;Ronhof;110027972;492919500;de:9563:2471:0:2;B;VAG
2471;IM-STO;Im Stöckig;Ronhof;110032220;492923784;de:9563:2471:0:3;B;VAG
2471;IM-STO;Im Stöckig;Ronhof;110028332;492922416;de:9563:2471:0:4;B;VAG
2472;HELDST;Heldstraße;Ronhof;110023363;492935829;de:9563:2472:0:1;B;VAG
2472;HELDST;Heldstraße;Ronhof;110021625;492934154;de:9563:2472:0:2;B;VAG
2473;RONHOF;Ronhof;Ronhof;110028306;492946720;de:9563:2473:0:1;B;VAG
2473;RONHOF;Ronhof;Ronhof;110029700;492944617;de:9563:2473:0:2;B;VAG
2474;RONFEU;Ronhof Feuerwehrhaus;Ronhof;110015516;492951324;de:9563:2474:0:1;B;VAG
2474;RONFEU;Ronhof Feuerwehrhaus;Ronhof;110014904;492951000;de:9563:2474:0:2;B;VAG
2474;RONFEU;Ronhof Feuerwehrhaus;Ronhof;110013356;492950856;de:9563:2474:0:3;B;VAG
2474;RONFEU;Ronhof Feuerwehrhaus;Ronhof;110014760;492953268;de:9563:2474:0:4;B;VAG
2475;RON-HA;Ronhofer Hauptstr.;Ronhof;110013437;492951073;de:9563:2475:0:1;B;VAG
2475;RON-HA;Ronhofer Hauptstr.;Ronhof;110012575;492951403;de:9563:2475:0:2;B;VAG
2475;RON-HA;Ronhofer Hauptstr.;Ronhof;110013437;492951073;de:9563:2475:0:3;B;VAG
2475;RON-HA;Ronhofer Hauptstr.;Ronhof;110013437;492951073;de:9563:2475:0:4;B;VAG
2476;BLUETE;Blütenstraße;Sack;110040059;493002636;de:9563:2476:0:1;B;VAG
2476;BLUETE;Blütenstraße;Sack;110037346;493002375;de:9563:2476:0:2;B;VAG
2477;SACK-M;Sack Mitte;Sack;110052638;493005918;de:9563:2477:0:1;B;VAG
2477;SACK-M;Sack Mitte;Sack;110051261;493006317;de:9563:2477:0:2;B;VAG
2477;SACK-M;Sack Mitte;Sack;110052638;493005918;de:9563:2477:0:3;B;VAG
2478;BRAUNS;Braunsbach;Braunsbach;110115204;493016507;de:9563:2478:0:1;B;VAG
2478;BRAUNS;Braunsbach;Braunsbach;110114136;493016355;de:9563:2478:0:2;B;VAG
2479;SACK-N;Sack Nord;Sack;110043248;493021189;de:9563:2479:0:1;B;VAG
2479;SACK-N;Sack Nord;Sack;110042300;493018965;de:9563:2479:0:2;B;VAG
2480;BISL-M;Bislohe Mitte;Bislohe;110027445;493028907;de:9563:2480:0:1;B;VAG
2480;BISL-M;Bislohe Mitte;Bislohe;110028739;493027740;de:9563:2480:0:2;B;VAG
2481;BISL-N;Bislohe Nordring;Bislohe;110020808;493035640;de:9563:2481:0:1;B;VAG
2481;BISL-N;Bislohe Nordring;Bislohe;110019224;493033336;de:9563:2481:0:2;B;VAG
2482;ASTERN;Asternstr.;Stadeln;105903307;492955989;de:9563:2482:0:1;B;VAG
2482;ASTERN;Asternstr.;Stadeln;105903084;492955371;de:9563:2482:0:2;B;VAG
2483;STADEL;Stadeln Waldschänke;Stadeln;105842543;493022755;de:9563:2483:0:1;B;VAG
2483;STADEL;Stadeln Waldschänke;Stadeln;105841955;493022206;de:9563:2483:0:2;B;VAG
2484;FISCHE;Fischerberg;Stadeln;105835137;493047872;de:9563:2484:23:1;B;VAG
2484;FISCHE;Fischerberg;Stadeln;105835511;493047584;de:9563:2484:23:2;B;VAG
2486;MANNHO;Mannhof;Mannhof/FÜ;105834320;493128452;de:9563:2486:0:1;B;VAG
2486;MANNHO;Mannhof;Mannhof/FÜ;105840152;493127588;de:9563:2486:0:2;B;VAG
2486;MANNHO;Mannhof;Mannhof/FÜ;105838712;493129640;de:9563:2486:0:3;B;VAG
2486;MANNHO;Mannhof;Mannhof/FÜ;105836300;493127120;de:9563:2486:0:4;B;VAG
2487;WASSER;Wasserwerk;Mannhof/FÜ;105901017;493126864;de:9563:2487:0:1;B;VAG
2487;WASSER;Wasserwerk;Mannhof/FÜ;105858616;493126853;de:9563:2487:0:2;B;VAG
2488;HERBOL;Herboldshof;Herboldshof/FÜ;105911639;493114940;de:9563:2488:0:1;B;VAG
2488;HERBOL;Herboldshof;Herboldshof/FÜ;105910980;493115421;de:9563:2488:0:2;B;VAG
2489;BHF-VA;Vach Bahnhof;Vach;105909421;493103720;de:9563:2489:3:1;B;VAG
2489;BHF-VA;Vach Bahnhof;Vach;105908638;493103597;de:9563:2489:3:2;B;VAG
2490;M-BEHA;Martin-Behaim-Straße;Stadeln;105900327;493056442;de:9563:2490:0:1;B;VAG
2490;M-BEHA;Martin-Behaim-Straße;Stadeln;105857281;493056140;de:9563:2490:0:2;B;VAG
2491;HANS-S;Hans-Sachs-Straße;Stadeln;105843349;493045964;de:9563:2491:0:1;B;VAG
2491;HANS-S;Hans-Sachs-Straße;Stadeln;105842611;493046334;de:9563:2491:0:2;B;VAG
2492;GEBR-G;Gebr.-Grimm-Str.;Stadeln;105840771;493035046;de:9563:2492:0:1;B;VAG
2492;GEBR-G;Gebr.-Grimm-Str.;Stadeln;105840201;493033398;de:9563:2492:0:2;B;VAG
2494;WALDRI;Waldringstraße;Stadeln;105850164;493012854;de:9563:2494:0:1;B;VAG
2494;WALDRI;Waldringstraße;Stadeln;105849398;493012538;de:9563:2494:0:2;B;VAG
2496;AMMUE;Am Mühlweg;Steinach/FÜ;105950388;493103936;de:9563:2496:0:1;B;VAG
2497;SEESTR;Seestraße;Mannhof/FÜ;105829344;493131623;de:9563:2497:0:1;B;VAG
2511;KCH-1;Kronach Mitte;Kronach;105958992;492959352;de:9563:2511:0:1;B;VAG
2511;KCH-1;Kronach Mitte;Kronach;105959748;492958560;de:9563:2511:0:2;B;VAG
2513;AMSCHA;Am Schallerseck;Kronach;110011988;493013752;de:9563:2513:0:1;B;VAG
2513;AMSCHA;Am Schallerseck;Kronach;110011448;493013716;de:9563:2513:0:2;B;VAG
2521;SACK-W;Sack West;Sack;110029096;493000027;de:9563:2521:0:1;B;VAG
2521;SACK-W;Sack West;Sack;110028210;492959601;de:9563:2521:0:2;B;VAG
2550;VACH-N;Vach Nord;Vach;105753760;493150646;de:9563:2550:0:1;B;VAG
2551;AM-VAM;Am Vacher Markt;Vach;105756970;493133423;de:9563:2551:0:1;B;VAG
2551;AM-VAM;Am Vacher Markt;Vach;105758863;493135065;de:9563:2551:0:2;B;VAG
2551;AM-VAM;Am Vacher Markt;Vach;105756307;493134590;de:9563:2551:0:3;B;VAG
2551;AM-VAM;Am Vacher Markt;Vach;105806877;493135961;de:9563:2551:0:4;B;VAG
2551;AM-VAM;Am Vacher Markt;Vach;105807597;493135752;de:9563:2551:0:5;B;VAG
2552;SCHOEN;Schönblick;Vach;105751089;493115146;de:9563:2552:0:1;B;VAG
2552;SCHOEN;Schönblick;Vach;105749636;493117742;de:9563:2552:0:2;B;VAG
2553;AM-ALT;Am Altengraben;Vach;105750677;493100603;de:9563:2553:0:1;B;VAG
2553;AM-ALT;Am Altengraben;Vach;105750121;493058996;de:9563:2553:0:2;B;VAG
2611;BURFAO;Burgfarrnbach Ost;Burgfarrnbach;105625504;492932334;de:9563:2611:0:1;B;VAG
2611;BURFAO;Burgfarrnbach Ost;Burgfarrnbach;105625987;492931956;de:9563:2611:0:2;B;VAG
2613;F-VEIT;Veitsbronner Straße;Burgfarrnbach;105527494;492932369;de:9563:2613:0:1;B;VAG
2615;KÜLSHE;Külsheimstraße;Burgfarrnbach;105459767;492921657;de:9563:2615:0:1;B;VAG
2644;O-LI-S;O-Lilienthal-Schule;Atzenhof;105747305;493013829;de:9563:2644:0:1;B;VAG
2644;O-LI-S;O-Lilienthal-Schule;Atzenhof;105748315;493013870;de:9563:2644:0:2;B;VAG
2645;FRAUNH;Fraunhofer Institut;Atzenhof;105758881;493003798;de:9563:2645:0:1;B;VAG
2645;FRAUNH;Fraunhofer Institut;Atzenhof;105757531;493003459;de:9563:2645:0:2;B;VAG
2647;G-WEIS;Gustav-Weißkopf-Str.;Atzenhof;105805316;493005575;de:9563:2647:0:1;B;VAG
2647;G-WEIS;Gustav-Weißkopf-Str.;Atzenhof;105804289;493005726;de:9563:2647:0:2;B;VAG
2650;FLEXDO;Flexdorf;Flexdorf;105730616;493041226;de:9563:2650:0:1;B;VAG
2650;FLEXDO;Flexdorf;Flexdorf;105731190;493041198;de:9563:2650:0:2;B;VAG
2651;ATZ-OS;Atzenhof Ost;Atzenhof;105724049;493025007;de:9563:2651:0:1;B;VAG
2651;ATZ-OS;Atzenhof Ost;Atzenhof;105727077;493026600;de:9563:2651:0:2;B;VAG
2651;ATZ-OS;Atzenhof Ost;Atzenhof;105724049;493025007;de:9563:2651:0:3;B;VAG
2652;ATZENH;Atzenhof;Atzenhof;105705756;493019569;de:9563:2652:0:1;B;VAG
2652;ATZENH;Atzenhof;Atzenhof;105705756;493019569;de:9563:2652:0:2;B;VAG
2652;ATZENH;Atzenhof;Atzenhof;105705756;493019569;de:9563:2652:0:3;B;VAG
2653;RIZMHF;Ritzmannshof;Ritzmannshof;105611371;493029854;de:9563:2653:0:2;B;VAG
2654;SPORTP;Sportplatzstraße;Sack;110051234;493014941;de:9563:2654:0:1;B;VAG
2654;SPORTP;Sportplatzstraße;Sack;110051549;493014392;de:9563:2654:0:2;B;VAG
2655;SPERLI;Sperlingstraße;Burgfarrnbach;105603378;492931971;de:9563:2655:0:1;B;VAG
2655;SPERLI;Sperlingstraße;Burgfarrnbach;105602891;492931504;de:9563:2655:0:2;B;VAG
2656;WICKEN;Wickenstraße;Burgfarrnbach;105555197;492923401;de:9563:2656:0:1;B;VAG
2656;WICKEN;Wickenstraße;Burgfarrnbach;105556439;492924445;de:9563:2656:0:2;B;VAG
2657;GEISSA;Geißäckerstraße;Burgfarrnbach;105548993;492914859;de:9563:2657:0:1;B;VAG
2657;GEISSA;Geißäckerstraße;Burgfarrnbach;105547039;492914942;de:9563:2657:0:2;B;VAG
2658;REGELS;Regelsbacher Str;Burgfarrnbach;105533159;492917826;de:9563:2658:0:1;B;VAG
2658;REGELS;Regelsbacher Str;Burgfarrnbach;105535229;492916439;de:9563:2658:0:2;B;VAG
2659;LIBELL;Libellenweg;Burgfarrnbach;105517088;492920902;de:9563:2659:0:1;B;VAG
2659;LIBELL;Libellenweg;Burgfarrnbach;105514726;492920490;de:9563:2659:0:2;B;VAG
2659;LIBELL;Libellenweg;Burgfarrnbach;105517088;492920902;de:9563:2659:0:3;B;VAG
2659;LIBELL;Libellenweg;Burgfarrnbach;105517088;492920902;de:9563:2659:0:4;B;VAG
2660;BURGFA;Burgfarrnbach West;Burgfarrnbach;105449903;492921163;de:9563:2660:0:1;B;VAG
2660;BURGFA;Burgfarrnbach West;Burgfarrnbach;105450439;492920146;de:9563:2660:0:2;B;VAG
2660;BURGFA;Burgfarrnbach West;Burgfarrnbach;105449903;492921163;de:9563:2660:0:3;B;VAG
2660;BURGFA;Burgfarrnbach West;Burgfarrnbach;105449903;492921163;de:9563:2660:0:4;B;VAG
2661;G-STAU;Gr.-Stauffenberg-Br.;Oberfürberg;105707548;492803036;de:9563:2661:0:1;B;VAG
2661;G-STAU;Gr.-Stauffenberg-Br.;Oberfürberg;105707930;492802185;de:9563:2661:0:2;B;VAG
2661;G-STAU;Gr.-Stauffenberg-Br.;Oberfürberg;105713553;492801416;de:9563:2661:0:3;B;VAG
2661;G-STAU;Gr.-Stauffenberg-Br.;Oberfürberg;105709198;492804209;de:9563:2661:0:4;B;VAG
2661;G-STAU;Gr.-Stauffenberg-Br.;Oberfürberg;105711304;492803684;de:9563:2661:0:5;B;VAG
2662;HEILST;Heilstättensiedlung;Oberfürberg;105640687;492800523;de:9563:2662:0:1;B;VAG
2662;HEILST;Heilstättensiedlung;Oberfürberg;105641710;492759837;de:9563:2662:0:2;B;VAG
2663;OBERFU;Oberfürberg;Oberfürberg;105629975;492816398;de:9563:2663:0:1;B;VAG
2663;OBERFU;Oberfürberg;Oberfürberg;105629179;492816508;de:9563:2663:0:2;B;VAG
2663;OBERFU;Oberfürberg;Oberfürberg;105628525;492817468;de:9563:2663:0:3;B;VAG
2663;OBERFU;Oberfürberg;Oberfürberg;105626000;492818433;de:9563:2663:0:4;B;VAG
2664;KIRCHE;Kirchenweg;Fürth;105624262;492822881;de:9563:2664:0:1;B;VAG
2665;SPECHT;Spechtweg;Oberfürberg;105615425;492824254;de:9563:2665:23:1;B;VAG
2666;STADTF;Stadtförsterei;Oberfürberg;105607124;492757996;de:9563:2666:0:1;B;VAG
2666;STADTF;Stadtförsterei;Oberfürberg;105607680;492757543;de:9563:2666:0:2;B;VAG
2667;WALDKF;Waldkrankenhaus;Oberfürberg;105532990;492802061;de:9563:2667:0:1;B;VAG
2668;FORSTH;Forsthausbrücke;Dambach/FÜ;105742084;492741097;de:9563:2668:0:1;B;VAG
2668;FORSTH;Forsthausbrücke;Dambach/FÜ;105741418;492741371;de:9563:2668:0:2;B;VAG
2668;FORSTH;Forsthausbrücke;Dambach/FÜ;105742908;492744805;de:9563:2668:0:3;B;VAG
2668;FORSTH;Forsthausbrücke;Dambach/FÜ;105743070;492744431;de:9563:2668:0:4;B;VAG
2669;ESCHEN;Eschenau;Dambach/FÜ;105747714;492733236;de:9563:2669:0:1;B;VAG
2669;ESCHEN;Eschenau;Dambach/FÜ;105747714;492733236;de:9563:2669:0:2;B;VAG
2669;ESCHEN;Eschenau;Dambach/FÜ;105747714;492733236;de:9563:2669:0:3;B;VAG
2670;TULPEN;Tulpenweg;Burgfarrnbach;105443837;492929142;de:9563:2670:0:1;B;VAG
2670;TULPEN;Tulpenweg;Burgfarrnbach;105442776;492928812;de:9563:2670:0:2;B;VAG
2671;GLADIO;Gladiolenweg;Burgfarrnbach;105440689;492939304;de:9563:2671:0:1;B;VAG
2675;SIEGEL;Siegelsdorfer Straße;Burgfarrnbach;105513703;492935857;de:9563:2675:0:1;B;VAG
2681;F-STIF;Adalb.-Stifter-Str.;Oberfürberg;105624757;492757433;de:9563:2681:0:1;B;VAG
2681;F-STIF;Adalb.-Stifter-Str.;Oberfürberg;105624709;492756856;de:9563:2681:0:2;B;VAG
2683;ORENNW;Rennweg;Oberfürberg;105651564;492818333;de:9563:2683:0:1;B;VAG
2683;ORENNW;Rennweg;Oberfürberg;105648324;492818333;de:9563:2683:0:2;B;VAG
2688;COUBER;Coubertinstraße;Dambach/FÜ;105728158;492754096;de:9563:2688:0:1;B;VAG
2688;COUBER;Coubertinstraße;Dambach/FÜ;105729511;492754014;de:9563:2688:0:2;B;VAG
3110;BFPL;Hauptbahnhof ER;Erlangen;110009741;493545988;de:9562:3110:3:B;B;VAG
3110;BFPL;Hauptbahnhof ER;Erlangen;110009306;493546068;de:9562:3110:3:A;B;VAG
3110;BFPL;Hauptbahnhof ER;Erlangen;110012596;493545488;de:9562:3110:3:C;B;VAG
3116;DREIBE;Dreibergstraße;Erlangen;105740916;493613054;de:9562:3116:0:1;B;VAG
3116;DREIBE;Dreibergstraße;Erlangen;105738372;493611667;de:9562:3116:0:2;B;VAG
3117;HAAGST;Haagstraße;Erlangen;110015638;493614469;de:9562:3117:0:1;B;VAG
3117;HAAGST;Haagstraße;Erlangen;110016277;493614153;de:9562:3117:0:2;B;VAG
3149;FIC-0;Fichtestraße;Erlangen;110309775;492546957;de:9562:3149:0:1;B;VAG
3150;BAUMWO;Baumwollspinnerei;Erlangen;105955821;493529892;de:9562:3150:0:1;B;VAG
3150;BAUMWO;Baumwollspinnerei;Erlangen;105958022;493532940;de:9562:3150:0:2;B;VAG
3151;ARCADE;Arcaden;Erlangen;110012888;493537996;de:9562:3151:0:1;B;VAG
3151;ARCADE;Arcaden;Erlangen;110012168;493536646;de:9562:3151:0:2;B;VAG
